urban_context_city,n,mean_date_range,mean_date_range_bca_lo,mean_date_range_bca_hi,mean_date_range_pct_lo,mean_date_range_pct_hi,median_date_range,median_date_range_bca_lo,median_date_range_bca_hi,median_date_range_pct_lo,median_date_range_pct_hi,latitude_null_rate,longitude_null_rate,not_before_null_rate,not_after_null_rate
Pausulae,25,81.76,65.1434812973607,106.16,62.959,102.92,70.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Glevum,25,159.84,121.98434986681593,195.93522258762616,119.87899999999999,196.80599999999998,200.0,,,50.0,250.0,0.0,0.0,0.0,0.0
Uchi Maius,25,41.8,22.72253965628231,66.0874869482855,20.879,64.04,6.0,3.0,50.0,2.975000000000044,50.0,0.0,0.0,0.0,0.0
Matilica,25,107.12,84.12,130.32,84.08,130.92,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Apamea (Syria) (1),25,15.16,10.52,30.070736665302682,9.679000000000002,23.240999999999993,14.0,,,12.0,14.0,0.0,0.0,0.0,0.0
Larinum,25,69.64,48.56731301225204,104.52,46.118,97.442,50.0,15.0,100.0,15.0,100.0,0.0,0.0,0.0,0.0
Musti,24,46.666666666666664,28.572388983859454,83.40790686737198,23.414583333333336,74.17083333333332,20.0,3.5,52.5,3.0,50.0,0.0,0.0,0.0,0.0
Thala,24,112.16666666666667,88.67169047965018,133.375,90.49270833333334,134.58333333333334,130.0,,,60.0,130.0,0.0,0.0,0.0,0.0
Arupium,24,160.75,104.91666666666667,249.72648875966735,96.95625,237.5833333333331,130.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Aquae Tarbellicae,24,235.79166666666666,176.767575276488,293.125,179.375,293.1302083333333,200.0,,,124.0,400.0,0.0,0.0,0.0,0.0
Iliturgi,24,80.95833333333333,61.42561741214963,106.14966323829674,59.333333333333336,102.09062499999996,83.0,55.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Cortona,24,113.79166666666667,90.91666666666667,138.64321091738628,90.45729166666666,139.20833333333334,100.0,,,61.0,150.0,0.0,0.0,0.0,0.0
Cosa,24,40.0,27.541666666666668,57.76169945820058,25.791666666666668,55.54270833333332,24.0,15.0,50.0,20.0,50.0,0.0,0.0,0.0,0.0
Pedona,24,80.54166666666667,68.32768620790127,90.0,69.70833333333333,90.0,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Velia,24,91.79166666666667,77.55348127673342,105.80430549169951,77.746875,105.87812499999998,100.0,,,71.0,100.0,0.0,0.0,0.0,0.0
Heliopolis (Syria),24,15.166666666666666,9.625,27.871096698303063,8.708333333333334,24.16770833333333,15.0,,,4.5,15.0,0.0,0.0,0.0,0.0
Tubusuctu,24,76.25,47.958333333333336,109.38144314153249,46.623958333333334,108.66666666666667,100.0,,,1.0,100.0,0.0,0.0,0.0,0.0
Palma,24,138.29166666666666,113.625,164.5,113.36770833333334,164.12604166666665,151.0,,,100.0,175.5,0.0,0.0,0.0,0.0
Pitinum Pisaurense,23,91.52173913043478,69.0270346399682,112.78260869565217,68.90760869565219,113.43586956521739,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Aquae Balissae,23,80.47826086956522,58.73913043478261,112.36016876402245,56.34782608695652,108.13478260869563,100.0,80.0,100.0,41.0,100.0,0.0,0.0,0.0,0.0
Ilerda,23,81.1304347826087,61.17391304347826,116.21108920708073,57.17173913043479,108.52282608695651,70.0,40.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0
Sumelocenna,23,104.91304347826087,84.28937915643407,120.43478260869566,87.9521739130435,121.73913043478261,100.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Tyndaris,23,86.78260869565217,55.89135999104663,124.87431544450466,52.126086956521746,123.04565217391303,50.0,13.0,200.0,7.0,200.0,0.0,0.0,0.0,0.0
Senia,23,110.82608695652173,84.26415523521018,146.8602443641214,81.9108695652174,142.78913043478258,100.0,50.0,150.0,69.50000000000088,150.0,0.0,0.0,0.0,0.0
Potentia (Italia (III Lucania et Brutii)),23,122.8695652173913,96.80220765181106,149.6086956521739,95.99673913043479,149.56521739130434,100.0,,,70.0,200.0,0.0,0.0,0.0,0.0
Caesaraugusta,23,85.43478260869566,67.5948950746596,119.81538490701392,63.73913043478261,113.30652173913042,100.0,68.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Issa,23,163.1304347826087,132.73856284058309,237.3990347682704,123.08695652173913,213.586956521739,150.0,,,150.0,150.0,0.0,0.0,0.0,0.0
Serdica,23,107.73913043478261,69.6447472508207,153.04188260841343,67.6086956521739,148.74891304347818,100.0,22.0,200.0,10.0,150.0,0.0,0.0,0.0,0.0
Divodurum,22,108.0909090909091,78.68181818181819,136.86363636363637,80.31590909090909,136.8681818181818,100.0,,,70.5,150.0,0.0,0.0,0.0,0.0
Carnuntum (2),22,75.81818181818181,50.19721232691717,115.36747987235205,45.862500000000004,107.50113636363636,55.0,24.0,100.0,27.0,100.0,0.0,0.0,0.0,0.0
Dium,22,124.18181818181819,83.4476070051374,172.3181818181818,83.45113636363637,166.82499999999996,83.0,32.0,200.0,36.0,200.0,0.0,0.0,0.0,0.0
Sardis,22,78.0,45.70535752257672,131.58341959718206,41.26704545454547,122.41477272727269,32.5,6.0,100.0,5.987500000000022,100.0,0.0,0.0,0.0,0.0
Arpinum,22,97.5,83.0,118.46057630329807,81.5,116.45795454545453,100.0,,,81.0,100.0,0.0,0.0,0.0,0.0
Cambodunum,22,145.4090909090909,99.35212136355996,201.8493355691944,96.1284090909091,197.68863636363633,100.0,,,55.0,250.0,0.0,0.0,0.0,0.0
Sufetula,22,81.13636363636364,50.36363636363637,123.19805113516085,45.901136363636375,118.2284090909091,29.5,8.5,150.0,8.5,150.0,0.0,0.0,0.0,0.0
Arba,22,138.72727272727272,88.54203788758464,215.53884786396011,83.04204545454546,207.8863636363635,125.0,36.5,150.0,36.5,150.0,0.0,0.0,0.0,0.0
Regina,22,73.36363636363636,52.5,111.76066359325594,48.72727272727273,101.81818181818181,60.0,,,30.0,100.0,0.0,0.0,0.0,0.0
Fagifulae,21,97.9047619047619,68.9047619047619,135.47619047619048,65.75952380952381,133.0488095238095,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Oea,21,169.8095238095238,118.61904761904762,214.96767914656988,123.42738095238096,215.81071428571425,200.0,,,130.0,230.0,0.0,0.0,0.0,0.0
Ansium,21,195.95238095238096,143.3421833163709,283.3333333333333,138.80357142857142,265.27380952380935,150.0,,,150.0,200.0,0.0,0.0,0.0,0.0
Ebusus,21,95.04761904761905,69.81555504915634,124.95238095238096,67.99761904761905,124.85714285714286,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Feltria,21,80.38095238095238,61.333333333333336,100.90757796287583,60.570238095238096,100.19166666666666,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Cures,20,32.6,17.875657112308772,53.54132620140822,16.99875,50.8,15.0,,,3.5,27.0,0.0,0.0,0.0,0.0
Miletus,20,46.4,20.758262702501487,90.39195645375385,16.2,81.35125,8.5,2.0,29.5,2.0,29.5,0.0,0.0,0.0,0.0
Noviomagus (Britannia (Inferior et Superior)),20,166.15,114.87464406433836,215.95889427395394,118.24625,217.00499999999997,200.0,,,58.0,258.0,0.0,0.0,0.0,0.0
Aquae Sextiae,20,44.15,26.472455543232975,64.14311501688536,25.697500000000005,63.85124999999999,28.0,,,1.0,75.0,0.0,0.0,0.0,0.0
Coptos,20,32.1,16.18321481187112,55.820738222172366,13.0,52.65124999999999,2.0,,,1.0,58.0,0.0,0.0,0.0,0.0
Copia,20,71.15,54.55,89.91737779935997,53.99625,88.75125,64.0,46.0,100.0,46.0,100.0,0.0,0.0,0.0,0.0
Calagurris,20,114.2,74.7,161.96392117875905,74.64875,159.00624999999997,84.0,50.0,200.0,50.0,150.0,0.0,0.0,0.0,0.0
Cannae,20,48.1,30.15,68.28815882590277,30.3,67.95249999999999,36.0,12.5,93.5,12.5,93.5,0.0,0.0,0.0,0.0
Sinope,20,72.4,36.41113157914723,113.85,37.04500000000001,109.36499999999991,21.0,2.0,139.5,2.0,139.5,0.0,0.0,0.0,0.0
Beroea (Thracia),20,37.15,13.77605191285766,90.84993624706847,9.2,74.46374999999993,5.5,2.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0
Anazarbus,19,52.578947368421055,26.325933180981668,94.37684977225969,22.314473684210526,87.21447368421052,22.0,18.0,150.0,5.0,46.0,0.0,0.0,0.0,0.0
Capsa,19,61.89473684210526,47.53353078417881,85.93639505451296,45.0,80.58026315789473,60.0,,,60.0,60.0,0.0,0.0,0.0,0.0
Gortyna,19,49.63157894736842,30.42105263157895,71.63157894736842,30.0,70.94999999999999,32.0,3.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0
Bilbilis,19,123.3157894736842,91.11094933871685,169.30056073100687,85.89078947368421,162.10921052631576,100.0,96.0,200.0,68.0,125.0,0.0,0.0,0.0,0.0
Forum Popili (Italia (I Latium and Campania)),19,62.89473684210526,44.578947368421055,84.84210526315789,42.68421052631579,83.26315789473684,41.0,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Rapidum,19,10.157894736842104,5.631578947368421,18.097398303438695,4.947368421052632,16.47499999999999,3.0,2.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0
Mactaris,19,39.94736842105263,20.263157894736842,100.87406208144479,16.105263157894736,73.6842105263158,14.0,5.0,40.0,5.0,40.0,0.0,0.0,0.0,0.0
Massalia,19,101.05263157894737,87.98562160190507,117.89473684210526,86.52368421052633,116.3157894736842,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Urgao,19,76.3157894736842,51.88787128685291,114.53032243119661,47.892105263157895,110.475,61.0,16.0,100.0,16.0,100.0,0.0,0.0,0.0,0.0
Philippopolis (Thracia),19,42.26315789473684,20.473684210526315,92.45198684908208,15.890789473684219,78.84342105263157,17.0,2.0,50.0,2.0,50.0,0.0,0.0,0.0,0.0
Venta Silurum,19,190.10526315789474,142.1201948475286,216.3684210526316,153.3684210526316,223.1578947368421,230.0,,,230.0,230.0,0.0,0.0,0.0,0.0
Mediolanum (Gallia Lugdunensis) (2),19,207.89473684210526,151.57894736842104,252.10526315789474,159.47368421052633,255.78947368421052,300.0,200.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Cupra Maritima,18,101.11111111111111,69.31539022371514,138.54269362298373,67.15694444444446,134.6708333333333,89.5,32.0,150.5,32.0,150.5,0.0,0.0,0.0,0.0
Iconium,18,37.0,13.5,87.38297177536313,9.220833333333335,72.5,4.5,2.0,26.0,2.0,27.0,0.0,0.0,0.0,0.0
Metellinum,18,60.77777777777778,42.08062331639674,88.144762174275,39.72083333333333,84.34583333333326,50.0,,,42.0,100.0,0.0,0.0,0.0,0.0
Laepia,18,84.38888888888889,59.05134911792341,110.04733553800804,59.38611111111111,107.56249999999996,100.0,,,45.5,100.0,0.0,0.0,0.0,0.0
Mevaniola,18,74.05555555555556,57.44444444444444,99.60576961953288,56.22083333333333,96.16666666666667,50.0,,,46.0,100.0,0.0,0.0,0.0,0.0
Durobrivae (Britannia) (1),18,126.94444444444444,91.66580232947811,175.26325617283806,85.88055555555557,171.11249999999998,110.0,,,85.0,130.0,0.0,0.0,0.0,0.0
Cubulteria,18,102.22222222222223,76.27777777777777,143.49990217770355,73.38888888888889,134.72777777777776,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Acelum,17,86.0,72.6470588235294,109.47058823529412,69.6470588235294,105.59705882352937,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Brigantium,17,185.35294117647058,127.04655993873287,237.2941176470588,125.49705882352947,241.76911764705878,200.0,71.0,300.0,71.0,300.0,0.0,0.0,0.0,0.0
Zucchabar,17,54.76470588235294,24.352941176470587,98.80670244632722,19.941176470588236,94.53088235294118,1.0,1.0,16.0,1.0,100.0,0.0,0.0,0.0,0.0
Sipontum,17,65.11764705882354,47.5521803049619,82.94117647058823,47.35294117647059,83.06176470588234,50.0,30.0,100.0,34.0,100.0,0.0,0.0,0.0,0.0
Eporedia,17,128.47058823529412,104.0,164.7058823529412,100.11764705882354,158.8235294117647,100.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Abodiacum,17,138.47058823529412,84.30295669750389,191.5687202932006,87.17647058823529,189.825,100.0,21.0,200.0,30.0,257.0,0.0,0.0,0.0,0.0
Thysdrus,17,86.41176470588235,50.529411764705884,143.57195870600816,46.351470588235294,133.83823529411757,60.0,8.0,100.0,8.0,150.0,0.0,0.0,0.0,0.0
Gigthis,17,18.294117647058822,9.417664897082421,35.68125710911602,7.880882352941179,31.06029411764705,4.0,1.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0
Pax Iulia,17,79.70588235294117,53.341363558582955,113.75701861236911,50.58676470588235,112.8882352941176,50.0,25.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Alexandria (Asia),17,66.23529411764706,39.35437667347037,99.47697396072218,37.28529411764708,98.06029411764706,50.0,12.0,100.0,12.0,100.0,0.0,0.0,0.0,0.0
Agrigentum,17,69.6470588235294,46.63864441277174,95.19990242756006,46.81323529411766,95.12058823529411,100.0,30.0,100.0,17.0,100.0,0.0,0.0,0.0,0.0
Verulamium,17,114.94117647058823,85.61415559009552,138.52941176470588,85.99705882352941,139.54411764705875,158.0,,,58.0,158.0,0.0,0.0,0.0,0.0
Salvium,17,181.05882352941177,117.19805603135349,232.52941176470588,122.23382352941177,235.88529411764705,200.0,80.0,300.0,80.0,300.0,0.0,0.0,0.0,0.0
Ucubi,17,59.705882352941174,42.411764705882355,77.48878883612163,42.46911764705882,76.70735294117647,60.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Butua,17,117.70588235294117,96.58823529411765,137.67094665463296,97.6470588235294,137.7058823529412,130.0,100.0,150.0,100.0,150.0,0.0,0.0,0.0,0.0
Apamea (Syria) (2),17,143.05882352941177,124.16041061240837,163.0,124.29264705882353,162.94117647058823,130.0,,,130.0,200.0,0.0,0.0,0.0,0.0
Cluviae,17,137.94117647058823,107.08595463122766,183.76470588235293,102.82352941176471,177.23970588235292,100.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Antinum,17,71.6470588235294,55.529411764705884,88.70588235294117,55.1764705882353,89.17941176470586,70.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Arna,16,76.8125,54.68969959838523,108.26883907973102,52.0609375,103.25312499999998,90.5,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Saticula,16,108.375,84.5801014035783,138.59403503567444,82.36875,133.76249999999993,100.0,,,75.0,130.0,0.0,0.0,0.0,0.0
Beroea (Macedonia),16,105.6875,63.64873987052633,153.5625,61.24531250000001,152.39531249999987,100.0,,,5.0,200.0,0.0,0.0,0.0,0.0
Tuscana,16,109.1875,83.9019262677805,131.965084162483,82.746875,132.69062499999998,100.0,,,90.5,150.0,0.0,0.0,0.0,0.0
Horta,16,40.9375,28.0,55.4375,27.875,55.19062499999998,36.0,20.5,50.0,21.0,55.5,0.0,0.0,0.0,0.0
Caesena,16,98.3125,69.61181344725655,130.0,66.875,131.00312499999998,100.0,,,50.0,131.22499999999877,0.0,0.0,0.0,0.0
Anxanum,16,120.0625,75.375,177.1399332215624,72.871875,170.87656249999998,71.0,55.0,200.0,55.0,200.0,0.0,0.0,0.0,0.0
Setia,16,81.4375,56.10812607609758,106.35215508656589,56.5,106.12968749999997,100.0,,,61.0,100.0,0.0,0.0,0.0,0.0
Lindus,16,8.1875,5.6875,10.9375,5.4375,10.875,11.0,,,3.0,11.0,0.0,0.0,0.0,0.0
Cissa,16,110.125,82.04698646559751,156.3125,78.375,148.23281249999974,100.0,,,51.0,150.0,0.0,0.0,0.0,0.0
Acrae,16,117.1875,86.55261378490755,220.75450451467668,80.9375,173.6875,101.0,,,100.0,101.0,0.0,0.0,0.0,0.0
Agbia,16,46.5625,21.302609096719443,92.32747977931905,15.8125,85.94062499999998,5.0,2.0,56.5,2.0,100.0,0.0,0.0,0.0,0.0
Petra,16,3.875,2.0625,6.625,1.8125,6.3125,1.0,,,1.0,4.0,0.0,0.0,0.0,0.0
Iomnium,16,54.0625,25.5625,96.30649841371928,23.0,90.00312499999998,17.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Libarna,15,96.66666666666667,66.0,133.33333333333334,64.66666666666667,130.66666666666666,50.0,,,50.0,130.0,0.0,0.0,0.0,0.0
Baloie,15,166.2,123.90147696150821,212.10364876382926,120.18833333333336,210.0,200.0,100.0,300.0,100.0,200.0,0.0,0.0,0.0,0.0
Turiaso,15,130.33333333333334,93.0,181.0,86.99166666666669,173.68333333333322,100.0,,,100.0,200.0,0.0,0.0,0.0,0.0
Atuatuca,15,103.6,84.93333333333334,125.6,83.86,125.33333333333333,100.0,,,80.0,130.0,0.0,0.0,0.0,0.0
Luca,15,53.93333333333333,38.23473329921856,69.4,38.46666666666667,70.66666666666667,50.0,21.04035099721419,61.0,40.0,81.0,0.0,0.0,0.0,0.0
Condate Redonum,15,5.2,3.6,7.133333333333334,3.533333333333333,7.066666666666666,4.0,,,2.0,10.0,0.0,0.0,0.0,0.0
Rubi,15,76.26666666666667,57.31276995508538,94.0,57.99500000000001,94.66833333333332,100.0,60.0,100.0,43.0,100.0,0.0,0.0,0.0,0.0
Asido,15,78.73333333333333,65.56372039651978,90.06666666666666,66.66666666666667,90.06833333333331,100.0,51.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Nicopolis (Moesia Inferior),15,6.666666666666667,3.7333333333333334,11.066666666666666,3.2666666666666666,10.4,3.0,,,1.0,14.0,0.0,0.0,0.0,0.0
Hippo Regius,15,243.0,173.3881878322039,306.72260927141906,176.455,308.87,232.0,200.0,400.0,200.0,300.0,0.0,0.0,0.0,0.0
Forum Cassii,15,115.2,87.46666666666667,138.93333333333334,90.79333333333334,138.93333333333334,100.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Isturgi,15,62.266666666666666,44.24898585545026,80.26666666666667,43.13,80.66666666666667,60.0,,,30.0,100.0,0.0,0.0,0.0,0.0
Thuburbo Maius,15,52.53333333333333,30.41765748282578,88.84820780900239,28.396666666666672,81.33333333333333,25.0,14.0,100.0,7.0,100.0,0.0,0.0,0.0,0.0
Volturnum,14,53.357142857142854,32.82086688793741,75.19526590669929,33.782142857142865,75.14464285714284,40.0,,,21.5,100.0,0.0,0.0,0.0,0.0
Conimbriga,14,68.5,49.49911171458519,84.28571428571429,51.355357142857144,85.71607142857141,75.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Abdera (Baetica),14,84.14285714285714,66.28571428571429,110.71428571428571,64.28571428571429,107.14285714285714,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Carmo,14,59.285714285714285,43.785714285714285,76.99077130174352,43.857142857142854,75.44285714285706,50.0,,,30.0,100.0,0.0,0.0,0.0,0.0
Sacili,14,65.92857142857143,47.57142857142857,88.57142857142858,45.06607142857143,87.43928571428566,60.5,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Heliopolis (Aegyptus),14,29.642857142857142,16.339962328440837,56.23751528402345,14.0,48.857142857142854,15.5,7.0,23.0,9.0,24.0,0.0,0.0,0.0,0.0
Genava,14,70.07142857142857,37.85637170500401,112.70811464382909,36.13928571428573,108.93035714285713,50.0,,,2.0,100.0,0.0,0.0,0.0,0.0
Vitellia,14,68.21428571428571,42.214285714285715,106.02289332567103,39.642857142857146,101.0035714285714,50.0,,,29.0,100.0,0.0,0.0,0.0,0.0
Pompaelo,14,107.85714285714286,70.22151061642757,144.6319542658405,70.35178571428573,145.0,115.0,55.0,200.0,50.0,165.0,0.0,0.0,0.0,0.0
Tyrus,14,9.428571428571429,5.428571428571429,20.33529197768943,4.714285714285714,16.714285714285715,6.0,,,3.0,10.0,0.0,0.0,0.0,0.0
Argyruntum,14,123.5,85.82328088213265,165.9396627044356,84.49464285714286,164.43035714285713,150.0,,,100.0,150.0,0.0,0.0,0.0,0.0
Cyrene,14,64.07142857142857,35.096665527486955,106.304280850221,33.40892857142861,99.35892857142856,41.0,15.5,100.0,11.0,100.0,0.0,0.0,0.0,0.0
Lucus Augusti (Hispania Tarraconensis),14,58.07142857142857,40.37948739300885,97.2172937318086,36.214285714285715,86.43749999999996,46.5,30.0,60.0,30.0,60.0,0.0,0.0,0.0,0.0
Heba,14,66.35714285714286,47.242708985763116,88.1357008106845,47.42678571428572,86.35892857142856,65.0,50.0,90.5,50.0,90.5,0.0,0.0,0.0,0.0
Genua,14,76.5,48.57142857142857,131.08223832346354,43.210714285714296,120.79464285714282,50.0,,,32.0,100.0,0.0,0.0,0.0,0.0
Thubursicum Numidarum,14,55.357142857142854,32.47090509115398,90.36974966151737,28.355357142857148,84.64285714285714,55.0,13.0,100.0,13.0,80.0,0.0,0.0,0.0,0.0
Thamusida,14,28.0,12.702506294924898,58.35646847003094,9.857142857142858,50.28749999999999,10.0,1.0,37.0,1.0,32.0,0.0,0.0,0.0,0.0
Verulae,13,96.0,59.05576170649585,187.73873744783305,51.30769230769231,155.0865384615384,80.0,40.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0
Ausculum,13,65.76923076923077,43.34465598727784,88.59412563418215,43.07692307692308,87.92307692307692,50.0,21.307937270079215,70.0,50.0,100.0,0.0,0.0,0.0,0.0
Onchesmus,13,118.84615384615384,73.3070955741334,167.69230769230768,74.4519230769231,163.46538461538458,131.0,52.0,200.0,52.0,200.0,0.0,0.0,0.0,0.0
Odessus,13,87.61538461538461,51.27393442448762,138.68049833140574,46.60576923076925,131.2326923076923,56.0,48.0,100.0,48.0,100.0,0.0,0.0,0.0,0.0
Dierna,13,104.76923076923077,81.53846153846153,124.61538461538461,82.92307692307692,125.23076923076923,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Lutetia,13,92.3076923076923,69.54516958000983,117.23076923076923,67.84615384615384,116.39615384615378,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Laodicea (Asia),13,39.76923076923077,12.307692307692308,127.3040350949985,8.30384615384616,89.23269230769229,5.0,1.0,21.0,5.0,22.0,0.0,0.0,0.0,0.0
Laumellum,13,100.15384615384616,76.92307692307692,142.92307692307693,72.98461538461555,135.23076923076923,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Ardea,13,96.76923076923077,55.30922844675689,138.53846153846155,54.61538461538461,138.53846153846155,100.0,,,4.0,150.0,0.0,0.0,0.0,0.0
Nicaea,13,49.23076923076923,23.923076923076923,99.80957297823737,16.923076923076923,85.31346153846151,20.0,4.0,100.0,4.0,100.0,0.0,0.0,0.0,0.0
Nuceria Camellaria,13,45.76923076923077,27.030412968349925,69.56880467971258,25.307692307692307,66.46346153846153,32.0,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0
Cabyle,12,41.25,18.0,74.33333333333333,14.581250000000004,71.42291666666664,13.0,2.0,80.0,2.0,80.0,0.0,0.0,0.0,0.0
Iader,12,104.75,51.47914307741652,154.65915905711444,56.99166666666668,156.41875,92.5,14.5,200.0,14.5,200.0,0.0,0.0,0.0,0.0
Remesiana,12,50.916666666666664,18.666666666666668,122.55244140966292,11.25,103.33333333333333,14.5,1.0,56.0,1.0,56.0,0.0,0.0,0.0,0.0
Saldae,12,15.833333333333334,8.887696233210983,22.916666666666668,8.583333333333334,23.25,15.0,2.0,30.0,2.0,30.0,0.0,0.0,0.0,0.0
Bulla Regia,12,70.0,32.96730818498776,143.80453775903993,25.25,123.08749999999998,28.5,11.0,100.0,11.0,100.0,0.0,0.0,0.0,0.0
Aphrodisias,12,58.083333333333336,32.07045894148213,99.69981126411429,28.25,93.17291666666664,43.0,8.5,100.0,8.5,100.0,0.0,0.0,0.0,0.0
Caesaromagus (Britannia),12,131.33333333333334,89.97392670240515,175.83333333333334,88.49583333333334,175.83333333333334,115.0,80.0,215.0,80.0,215.0,0.0,0.0,0.0,0.0
Heraclea (Italia (III Lucania et Brutii)),12,63.333333333333336,52.5,78.33333333333333,50.833333333333336,77.5,50.0,,,50.0,85.0,0.0,0.0,0.0,0.0
Nilopolis,12,42.333333333333336,17.583333333333332,67.23358245880031,17.5,67.16666666666667,1.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Delphi,12,9.5,3.996478867157139,22.849786553638637,3.081250000000004,18.416666666666668,3.5,1.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0
Deultum,12,43.5,20.583333333333332,90.29097239092306,16.25,78.92708333333329,6.0,,,5.0,70.0,0.0,0.0,0.0,0.0
Ilipa,12,49.833333333333336,30.95950173984265,69.26840302242726,31.414583333333336,68.50624999999997,45.0,27.5,80.0,27.5,80.0,0.0,0.0,0.0,0.0
Messana,12,146.5,111.0,170.83333333333334,114.5,175.0,150.0,,,125.0,200.0,0.0,0.0,0.0,0.0
Limisa,12,10.166666666666666,4.333333333333333,19.083333333333332,3.75,18.00208333333332,3.0,,,1.0,18.0,0.0,0.0,0.0,0.0
Thespiae,12,13.666666666666666,8.653730869937945,21.666666666666668,8.166666666666666,20.5,10.0,6.0,18.0,6.0,18.0,0.0,0.0,0.0,0.0
Croton,12,44.5,19.083333333333332,91.85889854057253,13.658333333333347,81.83333333333333,4.5,1.0,75.0,1.0,85.0,0.0,0.0,0.0,0.0
Cnossus,12,49.416666666666664,33.91268251413539,67.83333333333333,33.82916666666667,67.5,40.0,,,27.0,75.0,0.0,0.0,0.0,0.0
Delos,12,65.25,40.017027650931404,103.49258100966836,37.581250000000004,96.41666666666667,44.5,30.0,99.0,30.0,99.5,0.0,0.0,0.0,0.0
Curia,12,146.33333333333334,79.88756533044375,218.75,80.07916666666667,213.58541666666667,100.0,,,32.0,300.0,0.0,0.0,0.0,0.0
Augustodurum,12,2.5,1.75,3.25,1.75,3.5,2.5,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Plestia,12,107.25,72.50644353724842,130.08333333333334,72.81458333333336,133.33749999999998,125.0,80.5,150.0,80.5,150.0,0.0,0.0,0.0,0.0
Vertillum,11,236.36363636363637,190.9090909090909,277.27272727272725,190.9090909090909,277.27272727272725,300.0,200.0,300.0,150.0,300.0,0.0,0.0,0.0,0.0
Amasia,11,41.81818181818182,19.51499111445394,79.40029620797739,11.909090909090908,75.54772727272726,5.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Melita,11,84.27272727272727,57.27272727272727,97.81818181818181,61.81818181818182,100.0,100.0,,,76.0,100.0,0.0,0.0,0.0,0.0
Samothrace,11,124.0,64.54545454545455,227.46204484922598,55.35227272727275,201.63863636363635,100.0,,,1.0,123.0,0.0,0.0,0.0,0.0
Carreum,11,103.0909090909091,60.72727272727273,169.3418756213377,54.63636363636363,160.67499999999978,50.0,17.0,100.0,50.0,200.0,0.0,0.0,0.0,0.0
Thubursicum Bure,11,28.636363636363637,7.2727272727272725,71.6533281928212,4.997727272727277,58.82045454545454,5.0,1.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0
Durnovaria,11,212.8181818181818,144.48659555032253,257.27272727272725,146.54545454545453,258.0,258.0,,,250.0,258.0,0.0,0.0,0.0,0.0
Durovernum,11,237.0909090909091,221.8181818181818,282.6650076021245,219.0909090909091,267.6363636363636,230.0,,,230.0,230.0,0.0,0.0,0.0,0.0
Sena Gallica,11,135.63636363636363,102.77702531963988,227.7186705017342,97.72727272727273,193.64318181818177,101.0,100.0,150.0,100.0,150.0,0.0,0.0,0.0,0.0
Salacia,11,91.72727272727273,61.85881287460113,121.63973216350695,62.179545454545455,122.64090909090908,100.0,,,50.0,130.0,0.0,0.0,0.0,0.0
Ris,11,112.81818181818181,84.81537522852426,148.1818181818182,82.08863636363637,145.45454545454547,100.0,,,70.0,170.0,0.0,0.0,0.0,0.0
